age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,uses_focus_apps,has_digital_wellbeing_enabled,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
60,Female,Education,5.777304667,Facebook,62,5.165170644,201.84,105.86,900.0,7.127766642,0.877790067,False,True,2000.0,12.50178531,122.88
26,Female,Unemployed,2.130916416,Instagram,68,8.20741092,563.6,578.59,900.0,8.793618889,1.886457776,False,True,2200.0,19.67134101,592.36
40,Male,Health,0.99610107,TikTok,78,7.070037175,533.41,475.55,600.0,6.695843922,0.9053263,True,False,1604.3579766536966,14.92857492,629.83
34,Male,Health,1.523384405,Instagram,58,5.182768059,719.58,659.67,100.0,7.557110008,1.1021931292763854,False,False,1300.0,16.10339537,755.35
20,Female,Finance,3.848453833,Instagram,59,6.067320201,435.01,435.64,500.0,4.695566803,0.213177658,False,True,1100.0,15.55633449,410.49
49,Female,Education,1.966370327,Instagram,59,2.96007963,785.86,692.92,300.0,6.804709111,1.602679101,False,True,1500.0,1.694798338,647.42
39,Male,Health,3.39141781117192,Twitter,66,6.421825751,391.72,325.33,700.0,8.387058536,0.808356591,False,False,2500.0,11.516469934053918,441.09
24,Male,Health,3.39141781117192,Twitter,71,6.127680593,661.89,597.24,900.0,5.072588991,1.243744363,False,False,2300.0,27.35856811,626.44
30,Female,Finance,0.61952274,Instagram,51,9.378214603,733.8,739.37,1000.0,5.73285901,0.410028652,False,True,2200.0,9.035482226,792.78
29,Male,Health,4.722312703,Twitter,62,8.745279344,847.02,836.2,600.0,7.167132767,2.200396401,False,False,1700.0,11.516469934053918,895.83
19,Male,Health,1.407793832,Telegram,59,6.102749121,516.42,466.02,300.0,6.687455654,1.644354193,False,False,2600.0,14.16784158,329.08
43,Male,Education,3.384123036,Instagram,78,5.619202145,285.59,287.97,600.0,8.494527221,1.540539765,False,False,1600.0,17.17061026,179.18
34,Male,Finance,5.787059858,Twitter,70,9.11254583,785.19,681.93,800.0,6.962118456,1.1021931292763854,False,False,1400.0,13.41918961,643.65
49,Male,Finance,1.229446388,Facebook,65,7.535082418,206.65,146.69,500.0,7.001891875,1.404253709,True,True,1400.0,9.603328339,23.08
61,Female,Unemployed,2.017134723,TikTok,58,5.238359296,869.04,740.11,600.0,8.745185946,0.126972074,False,False,1604.3579766536966,7.416753571,636.57
57,Female,Student,0.936215009,Facebook,61,4.523701536,458.62,468.21,200.0,6.075937781,1.1021931292763854,True,False,2800.0,13.52763339,525.67
48,Male,Student,2.21501078,TikTok,64,8.68337392,391.25,417.83,1000.0,9.986611033,1.1021931292763854,False,False,2500.0,0.361262445,419.27
31,Female,Unemployed,5.373068242,Twitter,66,5.656887641,805.42,736.94,400.0,8.526680897,0.463253916,True,True,200.0,4.106364132,868.51
52,Male,Health,5.317731371,Telegram,46,4.509464365,867.84,706.04,800.0,7.198123022,1.231018953,False,False,100.0,4.696983892,567.02
41,Male,Finance,6.952773912,TikTok,69,5.507995876,848.31,748.56,1000.0,5.315639975,0.797212711,True,False,3100.0,2.327476527,646.75
60,Male,Student,4.456393223,Instagram,61,7.390860648,482.13,468.95,200.0,3.732276782,1.146564828,True,False,3000.0,10.48511164,452.29
52,Male,Unemployed,0.819160951,Telegram,52,5.481115039,887.61,754.58,900.0,6.910835654,1.1021931292763854,True,True,2300.0,1.413876819,758.3
31,Male,IT,4.433350353,Twitter,60,8.931225628,600.16,603.39,200.0,5.230132083,0.191094646,False,True,2900.0,8.909637748,552.35
63,Female,Health,2.334388141,Facebook,46,9.995396875,726.22,726.04,200.0,7.178106029,0.494406453,False,False,2500.0,19.78113478,648.0
62,Male,Unemployed,5.668348579,Twitter,68,8.631954528,805.98,785.56,500.0,6.650601984,0.047343299,False,False,1900.0,3.817126651,692.28
56,Male,Student,2.800081931,Twitter,47,9.926671387,686.26,594.87,800.0,5.84878126,1.552749208,True,False,1000.0,22.17870951,749.47
59,Male,Student,2.824505179,Instagram,43,8.014278935,262.5,240.25,800.0,7.168647072,1.491273848,False,True,500.0,8.175496015,289.64
56,Female,IT,3.289017068,TikTok,59,5.031956448,718.26,591.17,1000.0,5.251369152,1.062438091,False,True,2000.0,21.08981693,650.24
37,Female,Education,2.811278477,Facebook,75,7.723358219,538.91,443.82,200.0,5.220361173,1.386284967,False,False,800.0,4.246555339,401.77
32,Male,IT,1.990547896,Instagram,56,7.675124126,672.63,625.67,800.0,6.963611521,0.15914248,False,False,700.0,6.963016767,780.08
19,Female,Finance,4.831536889,Twitter,57,5.304320589,234.3,130.19,200.0,9.868030647,1.1021931292763854,True,False,2000.0,16.29503862,77.1
59,Male,IT,0.676605711,Instagram,62,9.628987733,887.53,784.62,800.0,5.606925282,1.329952448,False,True,1500.0,19.13972127,845.57
55,Female,Education,1.149552471,Twitter,60,9.089397556,492.17,468.84,700.0,7.505276738,1.1021931292763854,False,True,600.0,16.12188885,385.12
57,Female,IT,4.306659573,Facebook,63,5.324719069,453.59,440.41,300.0,5.625390801,1.1021931292763854,True,False,3100.0,20.86694192,491.45
39,Female,Education,3.768438808,Instagram,44,4.752777883,566.79,588.88,900.0,4.953749203,1.204329559,True,False,900.0,34.94135437,575.32
61,Male,Student,3.39141781117192,Instagram,71,5.118440994,337.42,354.14,900.0,6.30903938,0.193677665,False,False,100.0,5.523522329,313.58
32,Female,Health,3.277509179,TikTok,48,5.57432592,815.06,773.61,100.0,6.89464457,0.374511986,False,False,1100.0,8.025523625,850.1
49,Male,Finance,1.631724361,Telegram,77,7.549516184,437.6,421.2,300.0,4.903971597,0.459282166,False,False,2500.0,13.81161416,205.1
56,Male,Health,2.105887244,Twitter,56,6.57123374,326.17,244.28,400.0,5.137640958,0.82429281,False,False,2200.0,7.319549795,357.17
61,Male,Finance,3.595471094,Instagram,60,10.85989634,249.36,270.29,200.0,5.076169591,1.1021931292763854,False,False,2200.0,13.74064596,288.87
38,Female,Finance,5.786053258,Twitter,66,6.31161174,697.87,626.08,100.0,8.574499384,1.1021931292763854,False,False,1600.0,18.40505515,540.6
31,Female,Health,0.252431565,Twitter,58,5.361816246,509.87,456.11,400.0,5.524528538,1.824471213,True,False,2900.0,11.516469934053918,384.67
62,Female,Finance,2.502281153,Instagram,57,8.644598713,420.4,294.14,700.0,4.471269354,0.260374332,False,False,2100.0,5.98470018,285.23
57,Female,Unemployed,3.055415515,Twitter,52,6.941426661,899.54,875.93,500.0,5.46154428,0.90656203,False,False,1300.0,11.516469934053918,797.89
42,Female,Health,5.877757666,TikTok,47,6.14356323,505.49,434.85,900.0,6.485009227,0.525911605,False,False,1800.0,22.51466285,294.67
28,Male,Unemployed,3.730100725,TikTok,57,9.801747757,770.18,702.29,900.0,8.828442774,1.1021931292763854,True,False,2000.0,13.19298014,896.47
61,Female,IT,3.39141781117192,Instagram,39,6.797184728,399.48,372.04,300.0,7.810375745,1.716408277,False,True,2200.0,15.17756514,382.07
42,Female,Finance,4.828092696,Instagram,69,5.496823527,330.41,279.24,600.0,6.635338774,0.828526436,False,False,200.0,4.523632783,444.94
25,Male,Unemployed,1.737036313,Twitter,52,8.798593929,898.67,751.76,1000.0,3.319563033,1.302757621,True,False,2100.0,9.157576355,810.66
54,Female,Student,4.229125169,TikTok,60,2.473877992,437.69,412.2,200.0,7.56549553,0.270506766,True,False,3100.0,11.516469934053918,641.64
41,Male,Unemployed,3.98007817,Twitter,56,6.513220026,768.53,624.03,200.0,6.76336418,0.07247353,True,True,1200.0,17.49232249,691.28
30,Male,IT,3.39141781117192,Twitter,59,9.16513666,202.66,102.57,400.0,7.472733697,1.1021931292763854,False,False,3000.0,14.08735537,57.67
43,Female,Finance,1.942290047,Facebook,65,7.737266715,775.11,689.1,100.0,5.665569897,1.563253884,True,True,300.0,11.516469934053918,786.24
42,Female,Student,3.519524198,Facebook,74,12.0,743.55,730.31,600.0,5.200406741,1.208073757,True,False,700.0,3.986704107,723.83
23,Other,Health,4.43424345,Twitter,61,8.008454566,374.55,304.81,500.0,7.800052023,2.586099251,True,False,1300.0,21.04962752,314.78
48,Female,Unemployed,5.844303495,TikTok,49,4.190595367,602.73,574.64,600.0,7.742823791,1.796908941,False,False,400.0,12.76572736,429.82
57,Male,Education,1.422421674,Instagram,54,7.031964838,754.46,731.39,700.0,8.557616021,0.957010937,False,False,1300.0,8.393848041,636.6
42,Female,Student,3.39141781117192,Facebook,60,5.791244504,444.13,363.0,200.0,7.473477053,1.792057038,False,False,900.0,4.247876053,293.57
31,Male,Education,2.210199142,Telegram,61,1.851396184,603.91,603.52,200.0,9.91578362,1.423595925,False,False,1604.3579766536966,12.80895378,598.2
28,Female,Education,2.701538211,TikTok,51,6.35483522,256.9,181.14,800.0,7.946939226,0.659185725,False,False,500.0,16.11333591,144.67
52,Male,IT,3.187666653,Twitter,53,3.684706979,492.73,495.03,300.0,5.303512059,1.69744843,False,False,200.0,22.3051917,461.5
43,Female,Finance,5.101686132,Instagram,52,8.843829294,847.31,728.18,300.0,5.843274826,1.279259663,False,False,2000.0,4.899120884,670.71
35,Other,Unemployed,4.556437868,Facebook,59,5.498406228,360.07,326.95,900.0,7.377147145,0.865651234,False,True,3000.0,6.161159594,420.71
55,Female,IT,0.592835993,TikTok,54,10.11081739,634.87,519.22,600.0,6.230589164,0.059535551,False,True,1500.0,12.3929486,541.1
49,Female,Finance,0.415808548,Facebook,56,8.334883015,446.2,431.19,600.0,7.187093673,1.169751708,True,False,2800.0,0.737112268,289.05
56,Female,Unemployed,16.68076091,TikTok,59,1.015644007,496.09,477.54,600.0,8.831645729,0.300375542,True,False,1700.0,8.216679936,523.69
52,Female,Finance,3.101579608,Instagram,62,6.116099992,827.6,779.98,300.0,8.132632305,1.83499068,True,False,700.0,10.27760692,617.38
60,Male,Student,1.445855683,Instagram,66,6.764450697,273.42,286.75,400.0,6.377673631,0.22203294,False,False,1300.0,14.1688367,320.32
64,Female,Unemployed,1.233443752,Telegram,59,8.785156364,614.6,555.97,600.0,6.125113804,1.214259234,True,False,800.0,19.62258506,548.97
50,Male,Finance,8.083635292,TikTok,69,6.979267372,583.72,519.03,500.0,7.465548318,1.585185049,True,False,1800.0,4.899551957,494.81
20,Female,Education,6.546479726,Instagram,54,5.239696563,515.05,517.69,400.0,3.708064951,1.667637465,False,True,2500.0,27.10953841,413.32
27,Male,IT,4.576188948,Telegram,57,8.23207286,737.34,604.25,500.0,8.380849352,0.63233457,False,False,1300.0,16.84438617,726.37
45,Female,Unemployed,4.387496582,Twitter,52,5.507599309,686.91,648.73,600.0,7.395272821,1.785065927,False,True,100.0,16.96412878,500.91
29,Male,IT,5.20338942,Telegram,56,5.951118357,742.92,547.47,1000.0,5.671021858,1.75679978,False,False,2500.0,11.516469934053918,534.31
30,Male,Health,2.872383823,Facebook,71,7.293793767,801.29,652.95,1000.0,9.431856269,0.784429197,False,False,1300.0,16.85322755,488.42
19,Male,Unemployed,3.056484157,Instagram,53,8.349777967,562.81,463.7,200.0,5.220535568,1.280780379,False,False,1300.0,9.536506205,399.45
46,Female,IT,3.714445208,Instagram,48,5.981300993,645.61,516.15,700.0,5.919760711,1.51686982,False,False,500.0,11.57891333,449.21
62,Female,Education,5.97430471,TikTok,60,4.303481468,215.95,146.52,300.0,4.470971351,0.213561734,False,False,200.0,6.531322796,41.26
59,Female,Education,5.977553438,TikTok,59,7.409573912,608.54,561.48,1000.0,6.985533013,1.1021931292763854,False,False,2500.0,10.73826117,680.3
50,Female,Student,2.568932298,Instagram,69,4.884186779,342.63,315.23,800.0,6.239129955,1.729612419,True,True,2700.0,6.777975875,398.91
65,Male,Finance,1.222854262,Instagram,74,8.570816224,409.24,289.51,800.0,7.611482753,1.465264364,False,False,2400.0,5.935423706,274.01
59,Male,Education,2.382144981,TikTok,48,6.023622767,891.07,721.26,600.0,6.483805512,1.1021931292763854,False,False,1600.0,7.145104711,703.22
24,Male,Finance,5.525429014,Facebook,56,4.597393121,629.56,565.43,500.0,8.993558657,1.1021931292763854,False,False,1500.0,7.237271312,601.45
20,Female,Unemployed,4.012228999,Instagram,54,1.800829967,403.3,395.01,800.0,5.13477863,0.88941663,False,False,1604.3579766536966,8.201165357,250.99
62,Female,Finance,7.641183172,Twitter,57,6.933363516,323.76,335.74,100.0,6.890983564,0.573578447,False,False,300.0,0.828050971,227.8
19,Male,Student,2.049401629,Telegram,51,10.51739595,504.71,482.3,600.0,6.181638463,1.500608715,False,False,1000.0,40.18980025,592.8
41,Female,Health,6.910581532,Telegram,57,6.107636735,310.41,340.97,600.0,6.372318616,0.961272133,False,False,2000.0,14.80124977,452.17
55,Female,Unemployed,5.306197012,Twitter,59,6.746168114,730.72,706.47,800.0,4.684645958,0.431654267,False,False,2100.0,11.516469934053918,726.34
26,Male,Health,3.39141781117192,TikTok,63,8.760645214,634.88,621.29,400.0,6.487153846,0.729347659,False,False,2800.0,13.73313402,605.92
43,Female,Student,8.06015627,Facebook,71,8.447827924,409.13,384.15,700.0,7.407479207,1.461070262,False,False,700.0,3.512296444,357.04
25,Female,IT,4.83317639,Twitter,53,8.197552844,333.89,310.63,700.0,4.257668571,1.135947251,False,False,1600.0,7.320088571,378.24
46,Female,Health,3.217913247,Facebook,62,10.20388045,500.19,492.31,500.0,6.960475221,0.627526982,True,True,500.0,8.866735449,381.47
27,Male,Health,5.032685763,Telegram,51,4.461574162,248.42,250.68,900.0,4.671966774,0.226695341,False,False,400.0,14.75812229,315.46
31,Female,Education,3.401943293,TikTok,59,6.254592784,385.73,246.55,500.0,8.566736492,1.1021931292763854,False,False,1000.0,11.516469934053918,22.87
58,Female,Unemployed,4.30553259,Facebook,82,7.550044333,623.18,520.96,900.0,4.293391413,0.506017795,False,False,3100.0,7.409704159,585.37
26,Female,Education,3.20299094,Instagram,56,6.496749197,411.23,403.77,600.0,5.157733493,0.614761798,True,False,1800.0,11.516469934053918,189.3
55,Female,Student,4.49502858,Instagram,56,5.984652988,659.32,557.25,500.0,6.881407419,0.760039074,False,False,2200.0,12.36055079,736.86
49,Male,Finance,4.046151469,TikTok,50,7.458050869,566.69,582.59,800.0,4.661292909,2.219329445,True,False,2400.0,2.546780691,424.96
38,Male,Education,1.483568794,Twitter,44,10.41464127,718.41,580.93,400.0,7.174377406,1.533451356,False,False,2400.0,10.97275394,545.47
21,Male,Health,1.295449403,Facebook,66,6.541237277,818.6,742.06,600.0,6.686788844,1.11664187,False,True,1604.3579766536966,5.403700069,709.49
33,Male,Unemployed,2.309245235,Instagram,56,5.193098014,720.16,675.24,400.0,6.247486929,0.287256593,False,False,1800.0,4.792176374,662.37
41,Female,Student,3.767654085,Facebook,56,5.36293484,654.07,611.17,700.0,5.38941631,1.469858627,False,True,2800.0,6.391498486,551.39
50,Male,Health,0.870044445,Facebook,71,7.135862175,246.21,239.68,700.0,6.503974205,0.484743749,False,False,700.0,8.946464666,167.42
63,Male,Student,1.398078752,Telegram,66,5.83760772,361.06,284.24,100.0,5.240508278,1.325853177,False,False,1400.0,10.82761982,297.51
51,Female,IT,4.521046529,TikTok,58,2.622322668,739.08,670.16,800.0,7.940082746,0.616856875,True,False,2400.0,4.926271149,743.05
57,Female,Student,4.883792559,Instagram,60,1.004456516,440.96,372.81,500.0,7.069778623,1.417210773,False,True,1604.3579766536966,5.447449297,438.22
36,Male,Health,3.64565873,Telegram,60,5.95891617,728.84,649.32,200.0,9.173871149,1.718412449,False,False,1604.3579766536966,14.87312641,745.93
51,Female,Unemployed,6.019248251,TikTok,60,9.634917003,359.62,347.01,1000.0,7.480409942,1.021114824,False,True,2400.0,7.198755782,235.49
28,Male,Education,1.64824131,Facebook,67,6.444006611,837.85,774.37,1000.0,7.299496867,1.500997323,False,False,300.0,23.10785997,777.56
50,Male,Student,5.606403162,Telegram,58,7.439314198,227.57,168.83,100.0,6.688873081,0.063190751,False,True,100.0,1.823931671,495.24413818722115
45,Male,Health,3.34769068,Facebook,83,8.902514396,243.42,222.25,500.0,6.872559988,1.099006855,False,True,1400.0,10.07358248,256.82
37,Female,Health,4.820125685,Telegram,71,7.15633282,468.45,325.77,900.0,7.064608139,1.1021931292763854,True,True,1700.0,11.4458326,330.64
18,Female,Health,2.00387517,Twitter,64,8.426834597,621.65,529.68,700.0,4.58363596,1.36765971,True,False,900.0,17.64541593,645.67
24,Female,Unemployed,2.338650489,TikTok,68,7.558547456,634.24,536.27,200.0,6.341204176,1.839551161,False,False,2500.0,12.59360393,589.28
24,Male,Student,3.502038237,TikTok,82,8.50209293,496.26,457.75,600.0,6.30697627,1.169712332,True,True,2900.0,7.061249288,505.41
33,Male,IT,3.192203435,Instagram,52,3.298722983,734.41,680.24,300.0,6.700647061,2.188808012,False,False,3100.0,10.2900738,761.98
63,Male,Education,4.23799022,Twitter,55,4.717625224,508.61,459.27,700.0,8.006101139,2.038241041,False,False,800.0,7.153261755,497.18
22,Male,Student,2.154270321,Telegram,61,11.58789133,638.78,567.24,500.0,8.223213352,0.171080804,False,False,800.0,10.73028426,580.48
48,Female,Unemployed,6.767236856,Facebook,55,6.325368461,381.29,310.05,1000.0,4.844479932,1.245082997,True,False,2900.0,19.90168851,114.13
46,Male,Student,4.032344356,Telegram,68,5.336461781,809.83,754.49,800.0,3.990342754,1.797237395,False,False,1300.0,0.742776931,747.2
39,Male,Student,4.306165114,Telegram,79,4.022075446,356.28,338.0,300.0,7.597927645,1.517015538,False,True,1000.0,6.601284557,492.4
38,Female,Education,3.991170467,Telegram,72,7.776282963,541.48,567.46,800.0,4.186333205,1.890822289,True,True,400.0,20.51485367,496.0
60,Male,IT,0.28777622,TikTok,49,8.143418492,806.9,718.22,900.0,7.305849581,1.812987197,False,True,900.0,11.516469934053918,608.66
42,Male,Unemployed,1.388501463,Facebook,60,3.618796541,841.97,786.0,600.0,7.242178052,0.40713088,False,False,2500.0,1.117309951,635.43
52,Male,Student,3.123119301,Instagram,65,6.694116241,240.16,180.0,1000.0,5.323966309,1.200382582,True,False,1800.0,9.875112628,325.1
59,Female,Finance,6.589215541,Instagram,62,7.21223542,249.91,149.13,400.0,6.776737316,0.103002677,False,False,800.0,14.89269281,100.35
41,Female,IT,5.279787596,Twitter,55,7.505102103,671.75,642.42,300.0,5.966006149,0.170286679,False,False,3000.0,5.003261224,618.88
34,Female,Student,3.813200387,Telegram,67,7.971411512,411.08,324.97,700.0,6.981465269,1.740908262,True,False,1900.0,11.516469934053918,182.42
42,Female,Health,1.68181454,Twitter,54,7.852741655,474.9,395.07,1000.0,6.767507877,0.965167656,False,False,1200.0,2.310375129,321.0
45,Male,Unemployed,4.211930771,Facebook,55,7.376589304,693.57,520.86,200.0,8.177711776,1.521687321,True,True,1300.0,11.516469934053918,412.06
41,Female,Health,7.276754708,Instagram,68,6.908823018,334.49,300.78,1000.0,7.153779724,0.664515642,False,False,100.0,16.08130159,360.49
28,Female,IT,2.318928008,TikTok,51,7.40063228,480.1,389.57,200.0,7.652890322,0.136426591,False,True,2800.0,11.516469934053918,249.83
55,Male,Education,5.234635384,Facebook,57,3.897224017,284.54,323.87,300.0,7.190733389,0.001613121,False,True,1604.3579766536966,1.147146522,432.57
32,Female,Health,1.793696729,Twitter,56,6.626081767,533.49,419.68,700.0,5.639895216,0.608559744,True,False,1300.0,11.516469934053918,404.8
31,Female,Student,1.262374462,Facebook,47,7.222756916,308.99,300.34,700.0,5.310214886,0.639234027,False,False,900.0,8.352193707,316.5
59,Male,IT,5.527344734,Instagram,74,7.071004927,255.69,207.52,500.0,7.143696195,1.434364026,False,False,2400.0,11.516469934053918,302.2
42,Female,Finance,5.039176278,Twitter,58,6.291765531,754.68,683.41,300.0,7.405845812,2.9665769,False,False,200.0,21.69603488,613.38
53,Female,Education,4.965647563,Facebook,63,7.940809351,662.93,613.37,400.0,5.439741474,0.291170254,False,True,1604.3579766536966,11.96270069,582.04
63,Female,Unemployed,3.39141781117192,TikTok,73,7.142714227,753.56,599.33,1000.0,7.373768314,2.552078443,True,False,1000.0,3.598329853,648.21
20,Male,Unemployed,3.39141781117192,Instagram,75,5.789199024,431.88,316.8,100.0,7.029665436,2.123951217,False,False,1100.0,12.11766437,285.08
